id,new/old,type,sweet,body,fruits,nuts,flowers,snacks,trees,plants,spices,smokes,forests,animals,rocks,pure,abundunt,grace,fresh,atractive,power
54103,1,1,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
38482,1,1,5,4,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
40637,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
48822,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
59310,1,1,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
60973,1,1,5,4,2,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0
57638,1,1,5,4,2,0,0,0,2,0,3,0,0,0,0,0,0,1,1,0,0
52681,1,1,5,4,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
41273,1,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50259,1,1,5,4,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41986,1,1,5,4,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
59061,1,1,5,4,3,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0
59383,1,1,5,4,6,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
59382,1,1,5,4,2,0,0,0,1,1,2,1,0,0,0,1,0,1,1,0,0
40946,1,1,5,4,4,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0
60879,1,1,5,4,3,0,0,0,1,0,1,1,0,0,1,2,0,1,1,0,0
40320,1,1,5,4,4,0,0,0,1,1,2,1,0,0,0,0,1,1,1,0,0
40402,1,1,5,4,3,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0
55837,1,1,5,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
60538,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
39201,1,1,5,4,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
45671,1,1,5,4,2,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
38703,1,1,5,4,2,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
55876,1,1,5,4,4,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
41270,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
51838,1,1,5,4,6,0,2,0,2,0,2,0,0,0,0,1,0,2,1,0,0
44669,1,1,5,4,2,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,0
50384,1,1,5,4,2,0,1,0,0,0,1,0,0,0,0,2,1,2,1,0,0
39587,1,1,5,4,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0
37197,1,1,5,4,3,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0
38352,1,1,5,4,5,0,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0
39765,1,1,5,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45766,1,1,5,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38336,1,1,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
61300,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
55886,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
39192,1,1,5,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
38969,1,1,5,4,2,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0
50867,1,1,5,4,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0
45631,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38404,1,1,5,4,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
38869,1,1,5,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
58708,1,1,5,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
59202,1,1,5,4,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
61400,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0
46284,1,1,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
44887,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
45596,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
38335,1,1,5,4,4,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0
47972,1,1,5,4,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0
61019,1,1,5,4,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
39054,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
50969,1,1,5,4,2,0,2,0,2,1,0,0,0,0,0,1,1,0,0,1,0
37418,1,1,5,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
54715,1,1,5,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
47555,1,1,5,4,4,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
45895,1,1,5,4,4,0,2,0,2,1,1,1,0,0,0,1,1,0,0,1,0
39550,1,1,5,4,1,0,0,0,1,0,2,0,0,0,0,2,1,0,0,1,0
40463,1,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48447,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
38240,1,1,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
46849,1,1,5,4,4,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0
59378,1,1,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
39713,1,1,5,4,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
46455,1,1,5,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
42304,1,1,5,4,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0
45567,1,1,5,4,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0
47891,1,1,5,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
61469,1,1,5,4,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38507,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
38782,1,1,5,4,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
56241,1,1,5,4,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
46556,1,1,5,4,4,0,0,0,1,1,0,2,0,0,0,1,0,1,0,1,0
38693,1,1,5,4,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
58270,1,1,5,4,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
45751,1,1,5,4,4,0,2,0,1,0,0,0,0,1,0,2,0,1,0,1,0
54137,1,1,5,4,4,0,2,0,1,0,0,0,0,1,0,2,0,1,0,1,0
38241,1,1,5,4,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
50136,1,1,5,4,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
41425,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
41025,1,1,5,4,4,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
52667,1,1,5,4,5,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0
38686,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
51384,1,1,5,4,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0
61468,1,1,5,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
47270,1,1,5,4,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
50656,1,1,5,4,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0
56987,1,1,5,4,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0
55440,1,1,5,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
47193,1,1,5,4,2,0,0,0,0,0,3,0,0,0,1,2,1,0,1,1,0
49298,1,1,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
49299,1,1,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
39586,1,1,5,4,3,0,1,0,2,1,2,2,0,0,0,1,1,1,1,1,0
46957,1,1,5,4,3,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0
45153,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52677,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56045,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51282,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55982,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55983,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57970,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57979,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58087,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58088,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58089,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58783,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51453,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61269,1,1,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38804,1,1,5,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
39269,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38319,1,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45154,1,1,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54461,1,1,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40576,1,1,5,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
46434,1,1,5,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
45004,1,1,5,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
54373,1,1,5,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
56837,1,1,5,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
56838,1,1,5,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
47527,1,1,5,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
59386,1,1,5,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
39680,1,1,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42449,1,1,5,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
47245,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
50536,1,1,5,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
50540,1,1,5,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
46901,1,1,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
47713,1,1,5,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
51334,1,1,5,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
40641,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
42024,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
53438,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
39718,1,1,5,4,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1
50404,1,1,5,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
53564,1,1,5,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
41888,1,1,5,4,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
54433,1,1,5,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
49346,1,1,5,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
47822,1,1,5,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
54460,1,1,5,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45187,1,1,5,4,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1
54627,1,1,5,4,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
46194,1,1,5,4,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1
47532,1,1,5,4,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1
50761,1,1,5,4,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
60624,1,1,5,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
37267,1,1,5,4,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1
61035,1,1,5,4,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
40573,1,1,5,4,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1
50955,1,1,5,4,4,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1
42823,1,1,5,4,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1
52663,1,1,5,4,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1
50182,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50232,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47993,1,1,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47830,1,1,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
46212,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41868,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61658,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
49854,1,1,5,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61631,1,1,5,4,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
50766,1,1,5,4,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
37740,1,1,5,4,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1
40247,1,1,5,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46788,1,1,5,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
47079,1,1,5,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
46155,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
40651,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
58257,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
46139,1,1,5,4,3,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1
48225,1,1,5,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
46643,1,1,5,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
46691,1,1,5,4,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
59398,1,1,5,4,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
50548,1,1,5,4,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1
46206,1,1,5,4,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
48601,1,1,5,4,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
49379,1,1,5,4,5,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1
38683,1,1,5,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61527,1,1,5,4,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
46433,1,1,5,4,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1
39111,1,1,5,4,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1
47124,1,1,5,4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
46246,1,1,5,4,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
40644,1,1,5,4,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
52899,1,1,5,4,5,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
52010,1,1,5,4,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1
51096,1,1,5,4,4,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1
46472,1,1,5,4,3,0,1,0,1,0,4,1,0,0,0,1,0,0,0,0,1
42452,1,1,5,4,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
51874,1,1,5,4,2,0,1,0,1,2,1,2,0,0,0,1,0,0,0,0,1
53821,1,1,5,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
51948,1,1,5,4,3,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
46710,1,1,5,4,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1
41902,1,1,5,4,3,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
51873,1,1,5,4,1,0,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1
51876,1,1,5,4,1,0,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1
50711,1,1,5,4,4,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,1
43807,1,1,5,4,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
40423,1,1,5,4,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1
58791,1,1,5,4,3,1,0,0,2,2,1,1,0,0,0,2,0,0,0,0,1
46652,1,1,5,4,3,0,2,0,2,0,2,1,1,0,0,2,0,0,0,0,1
53576,1,1,5,4,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1
50622,1,1,5,4,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1
47834,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46645,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38501,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
55984,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
47416,1,1,5,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
53930,1,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41198,1,1,5,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60528,1,1,5,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43870,1,1,5,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45247,1,1,5,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
59449,1,1,5,4,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40649,1,1,5,4,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
52351,1,1,5,4,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1
40375,1,1,5,4,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
50760,1,1,5,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
45635,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
45636,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
59400,1,1,5,4,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
52898,1,1,5,4,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
56759,1,1,5,4,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1
58406,1,1,5,4,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1
38316,1,1,5,4,2,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,1
43872,1,1,5,4,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1
44663,1,1,5,4,3,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,1
39058,1,1,5,4,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
48073,1,1,5,4,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
49347,1,1,5,4,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
38234,1,1,5,4,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
39716,1,1,5,4,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
38496,1,1,5,4,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
37440,1,1,5,4,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
45326,1,1,5,4,3,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1
40610,1,1,5,4,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1
51949,1,1,5,4,5,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,1
45910,1,1,5,4,4,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,1
43954,1,1,5,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
53449,1,1,5,4,3,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1
61027,1,1,5,4,5,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
39585,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45892,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
47102,1,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
61040,1,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
37601,1,1,5,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
54138,1,1,5,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
37911,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
47960,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
55864,1,1,5,4,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
46387,1,1,5,4,3,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1
41091,1,1,5,4,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
40648,1,1,5,4,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
37754,1,1,5,4,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
39711,1,1,5,4,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
52904,1,1,5,4,5,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,1
38786,1,1,5,4,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1
50722,1,1,5,4,1,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1
47511,1,1,5,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
38688,1,1,5,4,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
52358,1,1,5,4,1,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,1
53142,1,1,5,4,1,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,1
60526,1,1,5,4,5,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
38130,1,1,5,4,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1
54524,1,1,5,4,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1
42871,1,1,5,4,5,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1
37602,1,1,5,4,2,0,0,0,1,1,1,2,0,0,0,1,1,0,0,0,1
46538,1,1,5,4,3,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,1
41223,1,1,5,4,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
47714,1,1,5,4,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,1
57183,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46025,1,1,5,4,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
39109,1,1,5,4,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1
42822,1,1,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46237,1,1,5,4,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
45931,1,1,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41847,1,1,5,4,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
47509,1,1,5,4,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
56044,1,1,5,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
47105,1,1,5,4,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
47974,1,1,5,4,4,0,1,0,1,2,2,1,0,0,0,0,0,1,0,0,1
45853,1,1,5,4,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
50606,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
61197,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
50972,1,1,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
40590,1,1,5,4,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
47179,1,1,5,4,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
52331,1,1,5,4,4,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1
50543,1,1,5,4,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
61198,1,1,5,4,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
52372,1,1,5,4,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
39121,1,1,5,4,3,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1
45647,1,1,5,4,4,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1
45960,1,1,5,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
38132,1,1,5,4,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
40363,1,1,5,4,5,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
47411,1,1,5,4,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
50552,1,1,5,4,2,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1
42813,1,1,5,4,3,0,0,0,1,2,2,1,0,0,0,1,0,1,0,0,1
59349,1,1,5,4,3,0,0,0,1,2,2,1,0,0,0,1,0,1,0,0,1
46967,1,1,5,4,0,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,1
39059,1,1,5,4,1,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1
39437,1,1,5,4,3,0,0,0,1,1,0,1,2,0,0,1,0,1,0,0,1
58805,1,1,5,4,2,0,0,1,1,0,1,1,0,0,0,2,0,1,0,0,1
57997,1,1,5,4,4,0,0,0,2,2,0,1,1,0,1,2,0,1,0,0,1
41108,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
49853,1,1,5,4,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
44661,1,1,5,4,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
